time_s,true_x_m,true_y_m,ideal_x_m,ideal_y_m,noise_x_m,noise_y_m,multipath_x_m,multipath_y_m,outage_x_m,outage_y_m,urban_x_m,urban_y_m,error_noise_m,error_multipath_m,error_outage_m,error_urban_m,noise_x_corrected,noise_y_corrected,multipath_x_corrected,multipath_y_corrected,outage_x_corrected,outage_y_corrected,urban_x_corrected,urban_y_corrected,error_noise_corrected_m,error_multipath_corrected_m,error_outage_corrected_m,error_urban_corrected_m,noise_x_kf,noise_y_kf,multipath_x_kf,multipath_y_kf,outage_x_kf,outage_y_kf,urban_x_kf,urban_y_kf,error_noise_kf_m,error_multipath_kf_m,error_outage_kf_m,error_urban_kf_m,true_vx_mps,true_vy_mps,ins_vx_mps,ins_vy_mps,ins_x_m,ins_y_m,error_ins_m,fused_x_m,fused_y_m,error_fused_m
247,197.60000000000002,30.4109712193237,197.60000000000002,30.4109712193237,196.2933415348526,30.004880447237714,196.7412548585579,27.71648093483606,196.2933415348526,30.004880447237714,211.37008162515215,22.126794061241746,1.3683077357505538,2.828024241612634,1.3683077357505538,16.06993276743369,197.09899423150733,29.509689237361147,196.74554232680788,27.692602574953774,197.0989942315073,29.509689237361147,202.41937793181182,26.193972316905597,1.031172144248134,2.849495745210109,1.0311721442481478,6.40386472316757,181.87673145400996,20.542354784528992,179.6506978506951,18.7796233461565,181.83286752149863,21.020577574539537,166.19545429579512,15.125160711770429,18.563694785963833,21.38844783974922,18.351620075585053,34.9270882519617,0.7999999999999972,0.3076844248072934,0.5071259833381516,0.049603460789148845,204.56499297279356,23.551079471399337,9.775952224939735,198.7748369662349,28.0687401544862,2.620360329863384
248,198.4,30.710528816621782,198.4,30.710528816621782,201.9309084805622,31.452820563364398,197.73758329820677,28.070939179173234,201.9309084805622,31.452820563364398,200.03038785052954,34.383039758634936,3.6080897626567294,2.721438836523868,3.6080897626567294,4.018146483437438,198.50418233268178,30.470502799540206,197.74089055485385,28.046436333219013,198.50418233268175,30.470502799540206,203.03634912521056,25.181239126847846,0.26166093961281367,2.7444150598632135,0.26166093961280235,7.215869849455507,182.8546858816481,21.074410440658852,180.53271607972334,19.232720147159725,182.8143150741848,21.530015254125537,167.03082330047502,15.600628920555307,18.28965741597698,21.236287965191924,18.088543442686607,34.81859160958655,0.7999999999999972,0.2913184772924211,0.6102325666917545,0.25276516736406623,205.17522553948533,23.803844638763405,9.675017697326108,202.90420359823915,29.1581277859841,4.764220714273782
249,199.20000000000002,30.99360817390854,199.20000000000002,30.99360817390854,200.00996342192192,29.7856378004769,198.73556743463018,28.413141963836583,200.00996342192192,29.7856378004769,201.46308033300298,24.72845469848628,1.4543841198046776,2.6219274339880454,1.4543841198046776,6.661357268922033,200.00608445635422,31.314499210513244,198.73788621325517,28.388030776783783,200.00608445635424,31.314499210513244,203.3938241458293,24.91931143473209,0.8676077501665631,2.646239355067318,0.8676077501665895,7.381411913835352,183.69127367109573,21.499218866125435,181.42038945841952,19.68040913241691,183.65391979536722,21.93310907914719,167.880939799145,15.825990716718529,18.184169507365336,21.073752004868226,17.99370038583079,34.79856536112423,0.7999999999999972,0.27473535943649807,0.8845168343202515,0.3879645406376294,206.05974237380556,24.191809179401034,9.660255431233,201.824897107487,28.10748921415414,3.901252039377536
250,200.0,31.259999535494778,200.0,31.259999535494778,197.47823209132991,31.433179110440577,199.7347124105952,28.74278494826542,197.47823209132991,31.433179110440577,202.07216414793908,24.255678486234267,2.5277073704004396,2.531155227016407,2.5277073704004396,7.304408094918982,201.2367731911291,31.488315190980384,199.73603691545912,28.717082244838714,201.23677319112912,31.488315190980384,204.88341549048369,24.895421478344026,1.2576708491634254,2.5565806963829463,1.2576708491634534,8.022194257075856,184.36360328167123,21.9836546219286,182.31349881895252,20.12234153095205,184.32883347198057,22.396909885699937,168.7251051716509,16.034115773705924,18.180964696308273,20.901190153992392,18.00388342800566,34.784286435857815,0.7999999999999972,0.2579499949262516,1.1094391377657815,0.2275065301182377,207.16918151157134,24.41931570951927,9.909193647962441,200.38551691740236,29.329020090164185,1.9690873296765325
251,200.8,31.509508163761044,200.8,31.509508163761044,202.63572389410956,31.198153692976884,200.73452046737464,29.059572205736718,202.63572389410956,31.198153692976884,203.2912772072105,19.706688713111753,1.8619408749694524,2.4508108388069063,1.8619408749694524,12.062877314629032,201.78933298159185,31.89193576309652,200.7348473879051,29.033295484507544,201.78933298159185,31.89193576309652,205.23866978388082,26.756325810038984,1.0606746047675988,2.47706965904445,1.0606746047675988,6.503424631536166,185.2546546188318,22.433005405708638,183.21181140783273,20.558171148772026,185.22249397275147,22.826547239005464,169.57852769225508,16.124789871254997,18.001129557245584,20.718980678824718,17.834026591036505,34.806176032466624,0.8000000000000114,0.24097748945678177,0.9552588120216969,0.20662957778278684,208.12444032359303,24.62594528730206,10.051411041641853,204.2823388229546,29.226491171274436,4.16399450838248
252,201.60000000000002,31.74195451440834,201.60000000000002,31.74195451440834,205.84431239402528,34.077518637727955,201.7344921888846,29.363216560496753,205.84431239402528,34.077518637727955,203.8819483007043,25.857819071016774,4.844486296008498,2.382536967656631,4.844486296008498,6.3111281054391535,201.9465648921212,31.90033307139862,201.73382070795046,29.336383987145997,201.9465648921212,31.90033307139862,206.19375428033598,26.51630597158219,0.38103935723921994,2.4092898421546525,0.38103935723921994,6.957728155170048,186.2587220985389,23.000857342877595,184.11508146760306,20.987554669944895,186.2290609354602,23.37571588538692,170.42546287604858,16.365093745561268,17.656771715463798,20.527530102259114,17.500277612755927,34.760604310010706,0.7999999999999972,0.2238331171373975,0.7276323598700001,0.1855718928488337,208.85207268346304,24.811517180150894,10.031127546308037,206.7466404808566,31.297718200454838,5.165777205980394
253,202.4,31.95717439803584,202.4,31.95717439803584,204.4649305211023,32.46601608463826,202.73412774996444,29.653439921526218,204.4649305211023,32.46601608463826,212.0749689688472,23.20947555968244,2.1267011823488993,2.3278388886594703,2.1267011823488993,13.043284077052283,202.99283044589998,32.148506847514234,202.73245954591852,29.626070321265697,202.99283044589995,32.148506847514234,206.90784076258197,26.695839397655305,0.6229414449283085,2.354692244520867,0.6229414449282814,6.928367363746294,187.14655918672315,23.462431701549214,185.02305085103671,21.410151959272177,187.11908950112118,23.819381421037455,171.45376927848943,16.5340782618369,17.45932731017014,20.32727340420845,17.31270921061257,34.576597436639126,0.7999999999999972,0.20653230674596657,0.5761921376933038,-0.07790235341419458,209.42826482115635,24.733614826736698,10.078507790164734,205.9539308111185,30.146295707267793,3.9886972613743485
254,203.20000000000002,32.155019127900275,203.20000000000002,32.155019127900275,200.161260068092,32.83022445205068,203.7329281656798,29.92997361251789,200.161260068092,32.83022445205068,213.85686167893238,35.15312438310644,3.1128512016370857,2.287977267216191,3.1128512016370857,11.070561682461816,203.95089172839033,32.19775760360351,203.73026740816326,29.902086461663494,203.95089172839036,32.19775760360351,208.38852983696057,28.633242016409593,0.7521070170331016,2.3144954358902785,0.75210701703313,6.270865641364801,187.78122917763503,23.919257947040286,185.93544966630614,21.825626366292703,187.75558119013223,24.259133889445415,172.50068122388961,16.993773550384066,17.480453538188712,20.11867423684275,17.34575095155719,34.23903533657161,0.7999999999999972,0.18909062784407737,0.94140293317424,0.3428009590100553,210.36966775433058,25.076415785746754,10.075254884271386,203.22378237396356,30.5040818521595,1.6511085638872167
255,204.0,32.335355653723994,204.0,32.335355653723994,203.03153185426748,31.51160172147906,204.73039653852453,30.192558697642397,203.03153185426748,31.51160172147906,206.71597932571544,32.70290088943736,1.2714169615777382,2.2638590721335046,1.2714169615777382,2.740735886219115,204.61545100870217,32.53503946903895,204.72674987804558,30.164174114332752,204.6154510087022,32.53503946903895,209.21420153905993,30.503824999830034,0.6470344428322585,2.2895839495927177,0.6470344428322855,5.526518092441946,188.52491968188824,24.289503317889732,186.8519969515105,22.2336450303477,188.50103338037144,24.613047576972694,173.34544035867864,17.381624294216145,17.441727284362056,19.902225153721847,17.316235396546755,34.10742013661626,0.7999999999999972,0.17152377676547204,0.8179125166935546,0.04910906878986636,211.18758027102413,25.12552485453662,10.180519156964746,205.47834637929446,29.59577866139633,3.1130033912709023
256,204.8,32.49806668143122,204.8,32.49806668143122,207.33382229837326,31.522854233286232,205.72603930040617,30.440946302674497,207.33382229837326,31.522854233286232,206.4616857087247,25.98518868099811,2.7150128468849735,2.2559461515277635,2.7150128468849735,6.721516141697901,205.0304446819641,32.24361442553088,205.72141585171678,30.412085036730407,205.0304446819641,32.24361442553088,210.73234176793048,30.75791906891282,0.34329390029288503,2.2804224595069336,0.34329390029288503,6.182296706312781,189.44214752764904,24.642242178473026,187.7724013768757,22.633879186429105,189.41999601412903,24.95021771949852,174.16306431249873,17.594042104765332,17.250437999766127,19.67844785054911,17.132266241147313,34.06980740922893,0.8000000000000114,0.1538475624903839,0.9186056326841692,0.2972774610725518,212.1061859037083,25.42280231560917,10.17053185953503,208.76553137997377,29.692838657983113,4.857442062350833
257,205.60000000000002,32.64305077870476,205.60000000000002,32.64305077870476,204.18466106876247,31.77793440306552,206.71936744630872,30.674897931049987,204.18466106876247,31.77793440306552,212.43698766858952,37.8174968175143,1.6587979484180249,2.2642016499391704,1.6587979484180249,8.574339169230278,205.27061732992715,32.39852878790897,206.71377876562278,30.645581352971003,205.27061732992715,32.39852878790897,210.92958452292254,30.156070209995683,0.41022426467369283,2.287003988954391,0.41022426467369283,5.881287574682245,190.161075378578,24.990218652200536,188.69636197287136,23.026004471525713,190.14040840705474,25.283362541682187,175.10802871097803,18.09334928422555,17.231547609614356,19.447893413596663,17.122032098055215,33.785412927312166,0.7999999999999972,0.13607789241854817,0.8472948083316159,0.10549937972419571,212.95348071203992,25.52830169533337,10.23197601158627,206.8153069617457,29.90304459074587,2.997433055352618
258,206.4,32.770222466268315,206.4,32.770222466268315,207.28763885629246,33.559126751024905,207.7098977565508,30.894185774421523,207.28763885629246,33.559126751024905,209.07097912190594,32.80076959705481,1.1875490346539315,2.2880878046465414,1.1875490346539315,2.6711537950587307,206.48771578989636,33.022075392650216,207.7033578126595,30.86443586351726,206.48771578989638,33.022075392650216,209.98118537587135,30.593140933336606,0.2666907503537902,2.308844768070377,0.2666907503537996,4.191010939783747,190.99626290887824,25.4080867902972,189.62356888242505,23.409701231174605,190.9770286374444,25.687140386738132,175.94655720781907,18.45646823879546,17.072672845334065,19.211142569753047,16.971685166640707,33.64960234506693,0.7999999999999972,0.11823075805362393,0.8344464387680715,0.25845481615298616,213.787927150808,25.786756511486356,10.16613320428395,209.23772534464712,31.22741567916334,3.230005869033328
259,207.20000000000002,32.87951229481201,207.20000000000002,32.87951229481201,208.7492681068587,32.037543333171485,208.69715400458304,31.098593017280336,208.7492681068587,32.037543333171485,214.5089299027984,27.636477554596254,1.763276325280723,2.3266163384887766,1.763276325280723,8.994991362482216,206.499991999267,33.49783046110471,208.68967914394025,31.06843234893545,206.499991999267,33.49783046110471,211.8902553955968,29.28438904757144,0.9339853081595083,2.3450276165211275,0.9339853081595083,5.90960293410431,191.86199925966395,25.731376365843172,190.55370413535317,23.78465482591848,191.84410139792158,25.996964110550913,176.89864307146806,18.68311811760019,16.921882695774872,18.96880592954778,16.82774766229843,33.46206567659961,0.7999999999999972,0.10032222061188989,1.2737938168839735,0.1318109177585248,215.06172096769197,25.91856742924488,10.500543319053193,210.64300396510868,30.201850561993503,4.361668105112373
260,208.0,32.970866907492095,208.0,32.970866907492095,206.14613905684382,33.550416621284924,209.68066814730656,31.287914135210407,206.14613905684382,33.550416621284924,213.4556682537914,18.99653354726254,1.942338350369797,2.3784397102095083,1.942338350369797,15.001543552523252,206.6453352019753,33.635277157953915,209.672277053171,31.2573658672834,206.6453352019753,33.635277157953915,214.06057544671415,28.79590599056044,1.5088265957113833,2.394284101220773,1.5088265957113833,7.359407136666736,192.55857422960318,26.112676731719134,191.48644244307303,24.150555937362956,192.5418392916843,26.365466149992027,177.80121780798348,18.69085618839333,16.89592857198869,18.721524211338142,16.810296001299246,33.40486719055219,0.7999999999999972,0.08236839656825268,0.8290805058431603,0.04636722298451633,215.89080147353513,25.9649346522294,10.55214834335049,209.06953778185124,31.27477203056827,2.0051555795834193
261,208.8,33.044249087948515,208.8,33.044249087948515,208.68094928787642,37.195050685239394,210.6599814949369,31.461955186341687,208.68094928787642,37.195050685239394,207.2180676495741,38.21261944649288,4.152508515599896,2.4419633806774765,4.152508515599896,5.405049687505571,207.5753641488969,34.175409304000176,210.65069514067386,31.431043044699113,207.57536414889688,34.175409304000176,214.0801758598076,28.147910742359585,1.6671101949736435,2.4550980106077622,1.6671101949736646,7.200998979654105,193.3447918864603,26.653115597001577,192.42145201160923,24.50710087352168,193.32916926967945,26.89377635767044,178.5275051032235,19.172838749795773,16.724534227652708,18.469968431026373,16.648571058566112,33.29924882102855,0.8000000000000114,0.06438544315250994,0.8061132186120217,0.07832469021281531,216.69691469214715,26.043259342442216,10.553441100974299,211.0857389091576,33.84951328240024,2.4234382153673657
262,209.60000000000002,33.099637793797115,209.60000000000002,33.099637793797115,203.11746531986188,34.8418872006605,211.63464585748952,31.62053409556969,203.11746531986188,34.8418872006605,220.0794694637935,23.541637689081174,6.712576917615885,2.5154585099955846,6.712576917615885,14.183604839543776,207.89204911743658,34.00149473944081,211.6244874541485,31.589282358758453,207.89204911743658,34.00149473944081,214.7850359673619,29.032145799363743,1.9314352610571752,2.525811353239862,1.9314352610571752,6.590075045674048,193.82136239051215,27.052446142252677,193.35839537086255,24.853991873131253,193.8066641850482,27.2815029338649,179.55340220673185,19.280702198530253,16.897749308178707,18.21484003712943,16.83092835859623,33.07205799366833,0.7999999999999972,0.04638954380891391,0.8117826986893939,-0.19455709755782247,217.50869739083655,25.848702244884393,10.729564797992072,207.4348349411543,32.14393171392767,2.366709496990675
263,210.4,33.13702817556634,210.4,33.13702817556634,208.35122471733143,32.48498111123066,212.60422466502146,31.763480931110184,208.35122471733143,32.48498111123066,221.65392606654626,22.56580728192112,2.1500338446132585,2.597159680620747,2.1500338446132585,15.440257870046425,208.93712833186584,33.57686779107892,212.5932196033204,31.731914414172255,208.93712833186584,33.57686779107892,215.1704721877061,30.056201716096524,1.5275642064423673,2.60471820181145,1.5275642064423673,5.678811193114877,194.52992017258492,27.31736709209174,194.29693021806818,25.19093740861241,194.516157302938,27.53533198203287,180.59284287796171,19.361809783896902,16.903487476110836,17.956870965689884,16.842667813314407,32.83631004598516,0.7999999999999972,0.02839689363218767,0.7424694924938486,0.00930129270784292,218.2511668833304,25.858003537592236,10.706307538555857,211.32120736713114,30.496887839139134,2.796241049925175
264,211.20000000000002,33.15643158106149,211.20000000000002,33.15643158106149,210.6948636972137,35.55885942538938,213.5682940588289,31.89063817295995,210.6948636972137,35.55885942538938,212.57419056024372,33.28153008010829,2.4549587026250737,2.685339773860573,2.4549587026250737,1.3798729399211611,209.59335378718512,33.225508765019185,213.5564698456907,31.858782210394796,209.59335378718512,33.225508765019185,215.80368949532158,31.8503928452796,1.608130501699401,2.6901382906536986,1.608130501699401,4.785362488745951,195.318213707204,27.719268596545053,195.23671027333518,25.51765248734875,195.3053419809645,27.926713392122767,181.3824461347042,19.70548061941088,16.78671728391943,17.696823583343594,16.732904884621995,32.71107763866161,0.7999999999999972,0.010423684793028798,0.9785199342072941,0.2478297331098485,219.2296868175377,26.105833270702085,10.685822706828954,213.2553106333109,32.72295157898319,2.100525341813942
265,212.0,33.1578755451524,212.0,33.1578755451524,209.5044336360703,32.3417247991093,214.52644395087296,32.00186097283691,209.5044336360703,32.3417247991093,214.00499987478597,38.99041499608395,2.6256339267011306,2.7783607987999575,2.6256339267011306,6.1675392941240865,210.28463403557504,32.09955644990863,214.51383014067255,31.969741400718732,210.28463403557504,32.09955644990863,217.580038038629,30.92110865203511,2.015569323854966,2.7804684355919083,2.015569323854966,6.011651241272413,196.01001355380205,27.944685551017418,196.1773861451285,25.83385895094959,195.99794422261144,28.142068491705928,182.18788038044931,20.181615832419524,16.818353559862604,17.435490479838226,16.76973790791192,32.51377849993281,0.7999999999999972,-0.007513908033761396,0.7769368499327948,0.1687151265645459,220.00662366747048,26.27454839726663,10.558703290523873,212.65509064549036,30.5215718785565,2.716475800797048
266,212.8,33.14140376499397,212.8,33.14140376499397,216.06482260786328,29.06515469463826,215.47827904878642,32.09701740517695,216.06482260786328,29.06515469463826,217.20698344520778,34.8048689717257,5.22253512619981,2.874703729385007,5.22253512619981,4.710479761164718,212.0480648691051,31.733879059733056,215.4649071694801,32.064660542434716,212.04806486910508,31.733879059733056,218.3558807228005,32.238928329218815,1.595785774154462,2.8742140124343094,1.5957857741544756,5.628700784209758,196.98799880263613,27.999325926364847,197.11860620353048,26.13928577215906,196.97674143592656,28.187093641394572,183.05248414433592,20.542656481608347,16.62709675090506,17.17369406346624,16.58073280607113,32.30546598787275,0.8000000000000114,-0.025399742225399535,0.9253914058466998,-0.19315327963011036,220.9320150733172,26.08139511763652,10.769094263373297,217.52498034749945,28.17002682153774,6.858573320901667
267,213.60000000000002,33.1070760607016,213.60000000000002,33.1070760607016,210.73971724407875,31.090903438866793,216.4234198438987,32.175988708768216,210.73971724407875,31.090903438866793,217.8881894070996,31.555871451544075,3.499452740766312,2.9729822185561674,3.499452740766312,4.560132029956203,213.5525394206481,31.79811504031165,216.40932331822083,32.143421337638365,213.55253942064806,31.79811504031165,217.71938607733657,33.644958805315774,1.3098211555371684,2.970004702282681,1.3098211555371695,4.154354282088592,197.6586099136964,28.150088628453037,198.06001745909867,26.433669349069728,197.64804015626106,28.32872898452896,183.91255984891546,20.814567113343948,16.694299694421726,16.912285904346938,16.652255812250424,32.131758105418,0.7999999999999972,-0.0432177217383618,0.8726904544720306,0.012635155962326672,221.80470552778922,26.094030273598847,10.793516758208808,214.05921372919187,29.59184148928641,3.545102444380251
268,214.4,33.054968321517244,214.4,33.054968321517244,213.51991102660602,29.313384479465533,217.3615035598098,32.238669518609214,213.51991102660602,29.313384479465533,219.65250745272598,31.70763009378146,3.84369695061826,3.0719451607076436,3.84369695061826,5.4225598051898105,214.0144554207091,31.88196911004984,217.34671762173335,32.20591886427167,214.0144554207091,31.88196911004984,218.085583473019,33.24929683130643,1.234735507193237,3.066599048307881,1.234735507193237,3.6907030639578196,198.4320961370713,28.206817474848556,199.00126644512358,26.716753796295382,198.42218648599524,28.376755297474965,184.79496077354395,21.083511235829164,16.68767570417724,16.652145761487038,16.64860960520824,31.933902554408743,0.7999999999999972,-0.06095181159376395,1.0128478793198612,-0.04375482888163317,222.81755340710907,26.050275444717215,10.95084141332649,216.30920374075694,28.33445176904104,5.091987376842377
269,215.20000000000002,32.98517243751407,215.20000000000002,32.98517243751407,215.4614811545722,32.282145469431455,218.29218505914267,32.28496808758159,215.4614811545722,32.282145469431455,225.51036825299423,32.766375429367116,0.7500795371477874,3.170472294729826,0.7500795371477874,10.312689544591407,215.50329740188621,32.0223895302542,218.27674666581234,32.25206179699178,215.50329740188621,32.0223895302542,217.9746122905537,31.938337438227396,1.0094256983565892,3.1628817962159523,1.0094256983565892,2.9655247223085253,199.2625446992551,28.405553381638533,199.94200010108077,26.988291232754634,199.2532588255386,28.567236289215955,185.8002031787337,21.371955125463447,16.58238198089106,16.3941802204141,16.54740807183113,31.61036016037547,0.7999999999999972,-0.0785860523077595,0.8930269395482514,0.023992189709851702,223.71058034665734,26.074267634427066,10.963146584545923,217.93621091219774,30.419782118930137,3.750743611967375
270,216.0,32.897796216901725,216.0,32.897796216901725,218.88254657813224,32.93463297528083,219.2151377062065,32.31480649753572,218.88254657813224,32.93463297528083,217.19846354829852,32.40802061459984,2.882781941436039,3.2675659875138234,2.882781941436039,1.2946795036650773,215.83981790391135,32.45498160172683,219.1990854455655,32.28177261746601,215.83981790391135,32.45498160172683,217.83492156950047,31.13062854301151,0.47089604725442746,3.2578570814402927,0.47089604725442746,2.547512267656547,200.21932630549676,28.626416767643946,200.8818666550693,27.24804206571427,200.21063974528784,28.780247698947928,186.57540998105495,21.644429872068642,16.348527293060013,16.139320859440318,16.317417168497826,31.503091147917893,0.7999999999999972,-0.09610457425396746,0.6479922828578502,-0.10198164142563566,224.35857262951518,25.97228599300143,10.85488038921792,220.5253543935471,30.845928880597008,4.968801862923324
271,216.8,32.79296328900614,216.8,32.79296328900614,213.92827569764114,36.145837913556704,220.13005418341618,32.32812085939309,213.92827569764114,36.145837913556704,215.137572330021,30.51189626204288,4.414585905463121,3.3623413492469907,4.414585905463121,2.822575515271625,216.76799868302925,32.87542491027729,220.11342817775622,32.29498781369896,216.76799868302925,32.87542491027729,218.05417092914323,30.391800991243315,0.08845339603729145,3.3506396200063406,0.08845339603729145,2.7089712253373226,200.88785175724095,28.993106021111227,201.82051650303057,27.49577527073918,200.87968142819776,29.139485025986147,187.28059494958111,21.86336301623051,16.359565304613508,15.888521855001198,16.334149712979592,31.477792753834468,0.8000000000000114,-0.11349161194511836,0.6310268322419204,-0.16851721091463334,224.9895994617571,25.8037687820868,10.766539796961863,217.24667282687594,33.04321717411573,0.5119996301578509
272,217.60000000000002,32.67081299301149,217.60000000000002,32.67081299301149,219.92632750430994,33.324667740539816,221.03664725942602,32.324861501877685,219.92632750430994,33.324667740539816,213.2282015975285,29.813699244530678,2.416469674581937,3.45401604222359,2.416469674581937,5.222616225955199,217.82575524330363,32.65634335417808,221.0194890651026,32.291658068004914,217.8257552433036,32.65634335417808,219.12295199412793,29.900681787461515,0.22621847919001078,3.4404453088972033,0.22621847918998242,3.1611721991027184,201.81627487962993,29.204337325013885,202.7576030825502,27.731268667193962,201.8086193522392,29.343603637055814,187.92122785890388,22.059652681675743,16.159901987085853,15.642756930983758,16.13809235507203,31.51866492978362,0.7999999999999972,-0.13073151822087326,1.0412553719115323,0.04886309823322402,226.03085483366863,25.852631880320022,10.842827440841061,221.75768570311755,31.083056982473877,4.45054149007805
273,218.4,32.53150025256439,218.4,32.53150025256439,218.4204661220392,32.09329919494667,221.93465050705854,32.30499314849659,218.4204661220392,32.09329919494667,216.2291483978354,29.15090670521452,0.43867873101919985,3.541900573878705,0.43867873101919985,4.01758751130629,218.64527499138572,32.6851220669924,221.91700301062173,32.27174843324742,218.64527499138575,32.6851220669924,218.0908825273751,28.449304383475898,0.28941230669654455,3.5265820824646528,0.28941230669656864,4.093882842178703,202.62598860266218,29.34521934915167,203.69278373905843,27.95430918894008,202.61879823820803,29.47770945411015,188.62013565339515,22.234732045168826,16.092601454047024,15.403015554722609,16.07395306970597,31.50974065299521,0.7999999999999972,-0.14780877832922812,0.7386933795103309,-0.1353492930884266,226.76954821317895,25.717282587231594,10.792724386514298,220.9251907493811,30.180494212632144,3.450190968708511
274,219.20000000000002,32.37519543635303,219.20000000000002,32.37519543635303,217.23698269790412,34.03400659872001,222.82381896923386,32.26849508239881,217.23698269790412,34.03400659872001,219.42293492459885,26.38407858916671,2.570037237224614,3.625389480774852,2.570037237224614,5.9952632183454355,218.86199208675004,32.7441732087388,222.805726280234,32.23523849697602,218.86199208675004,32.7441732087388,218.7275164074327,27.9573523231628,0.5003937908631274,3.6084414853021882,0.5003937908631274,4.4430370826730305,203.33850282592897,29.57387097842564,204.62572058226453,28.164693149871752,203.33173622859846,29.69992291289198,189.38064066443692,22.33717724216134,16.106970892183483,15.170298284829215,16.092199296353524,31.463566238593444,0.7999999999999972,-0.1647080238887959,0.6319096130315494,0.003611624403151187,227.4014578262105,25.720894211634747,10.561422028514745,220.28632523639604,31.54007288259443,1.3702307101459814
275,220.0,32.2020842047868,220.0,32.2020842047868,220.92420694852655,27.77981358677103,223.7039297712345,32.21536129875095,220.92420694852655,27.77981358677103,227.13397490761912,28.269795667308852,4.51781317704377,3.703953567670818,4.51781317704377,8.14594936913554,220.09218186851277,31.670028064299068,223.68543711197168,32.18212253310063,220.0921818685127,31.670028064299068,219.57969947138872,27.223532401566256,0.539982623343758,3.6854911714227,0.5399826233437482,4.9962616616527855,204.1960806356134,29.48638265281425,205.55608133068375,28.36222650393351,204.1897236442845,29.606278895244873,190.3127507058523,22.483650482653058,16.03555119711884,14.945611184847033,16.021955050777752,31.237489090264276,0.7999999999999972,-0.1814140467192118,0.7295572100195334,-0.055256116217537704,228.13101503623002,25.665638095417208,10.432570788645128,223.0862493748376,27.145560939364884,5.92396511953257
276,220.8,32.01236734291461,220.8,32.01236734291461,221.19811939114695,32.48359645913174,224.57478267777643,32.14560064427909,221.19811939114695,32.48359645913174,218.28588198572444,22.606733601467816,0.6168921539280464,3.7771332220393496,0.6168921539280464,9.735847958341754,220.44975976879368,31.71412151471307,224.55593627026798,32.1124096407535,220.44975976879368,31.71412151471307,221.45264096072307,26.518599620631587,0.46002042736718013,3.7572683864306695,0.46002042736718013,5.532397672800853,205.0251956403065,29.632543650023027,206.48354014214652,28.546725099262694,205.01921831092966,29.746604861844567,191.00339262911768,22.486689340228537,15.953307287075422,14.729959233565957,15.942608015589004,31.282205040971398,0.8000000000000114,-0.19791181252755408,1.0196937930452126,-0.2665848987553902,229.15070882927523,25.399053196661818,10.652242108981676,223.58389622258545,30.358233480390762,3.238245977882709
277,221.60000000000002,31.806260579731692,221.60000000000002,31.806260579731692,220.39956624568242,33.34799096750562,225.4362005934927,32.05923694363591,220.39956624568242,33.34799096750562,221.65490070870175,28.964356192408168,1.9539636094591442,3.844532745888358,1.9539636094591442,2.842434631527108,221.27926956428843,31.667788912114187,225.4170475439424,32.026123869999964,221.27926956428843,31.667788912114187,223.7227556593019,26.635447293705806,0.34934569572920604,3.823374402164159,0.34934569572920604,5.589579736262822,205.7749363943369,29.813729751546788,207.4077784282137,28.71801492610089,205.76930755059138,29.922242043602967,191.76016223651558,22.64661952662754,15.950009944340193,14.524338689243187,15.94240726089509,31.214018356706063,0.7999999999999972,-0.21418647443817562,0.6169680501577204,-0.25923651559174954,229.76767687943294,25.13981668107007,10.54288479785423,223.20999943580756,30.885538681574957,1.8546770600419715
278,222.4,31.583994394038257,222.4,31.583994394038257,222.53960416998004,28.626821902478575,226.2880300055799,31.956309112265373,222.53960416998004,28.626821902478575,221.10285377771305,25.37515681086706,2.960465920951145,3.905815609280375,2.960465920951145,6.342889913611338,222.5488808001653,31.09038583544475,226.26861818663693,31.923304334070732,222.54888080016528,31.09038583544475,223.85211697669988,27.832616049233707,0.5155724020684394,3.883469828566046,0.5155724020684311,4.022621433827511,206.59247585541786,29.755849451366323,208.3284856504623,28.875932358119726,206.5871777403277,29.85906573010922,192.48461782242916,22.713985673804785,15.912885769493995,14.329728402158516,15.906625245841191,31.20267849924332,0.7999999999999972,-0.23022338635384543,0.7000257194360557,0.03925147874600787,230.46770259886898,25.179068159816076,10.301014769896447,224.91803369864675,27.592495779679822,4.719380774629858
279,223.20000000000002,31.345813807024,223.20000000000002,31.345813807024,222.4293728062765,33.63332189343786,227.13014136750004,31.836871255447758,222.4293728062765,33.63332189343786,226.33879202286903,24.87916977798798,2.413826737177917,3.9607005171039424,2.413826737177917,7.1881499957286215,223.66999889784591,31.665271465540975,227.11051929860224,31.804005307800388,223.66999889784591,31.665271465540975,222.96853751811688,28.48082572595089,0.5682887994334449,3.937270709022197,0.5682887994334449,2.8743228046290294,207.36477199463567,29.94493680896089,209.2453600966513,29.020324386808294,207.35978031295582,30.043131133256093,193.32045950425524,22.767442925852603,15.897072131231507,14.147080118373104,15.893695035527694,31.086578892052135,0.7999999999999972,-0.24600811613632345,0.7299788736805193,-0.23728576732033665,231.1976814725495,24.94178239249574,10.245707749815343,225.0598654061584,31.025860043155223,1.8871856665517739
